id,common_name,observed_on,place_guess,location,quality_grade,annotation_summary,url,latitude,longitude,life_stage,alive_dead
51790223,Northern Diamondback Terrapin,2020-07-03 09:23:56-04:00,"New Jersey, US","[39.320827735, -74.5856103609]",research,"Life Stage: Adult, Sex: Female, Alive or Dead: Alive",https://www.inaturalist.org/observations/51790223,39.320827735,-74.5856103609,Adult,Alive
51789758,Northern Diamondback Terrapin,2020-07-03 09:23:39-04:00,"New Jersey, US","[39.4465663814, -74.3507786363]",research,,https://www.inaturalist.org/observations/51789758,39.4465663814,-74.3507786363,,
51789607,Northern Diamondback Terrapin,2020-07-03 09:18:27-04:00,"New Jersey, US","[39.3008723051, -74.415647283]",research,"Life Stage: Adult, Sex: Female, Alive or Dead: Alive",https://www.inaturalist.org/observations/51789607,39.3008723051,-74.415647283,Adult,Alive
51789598,Northern Diamondback Terrapin,2020-07-03 09:21:40-04:00,"New Jersey, US","[39.5351511337, -74.3274700032]",research,,https://www.inaturalist.org/observations/51789598,39.5351511337,-74.3274700032,,
51789486,Northern Diamondback Terrapin,2020-07-03 09:20:12-04:00,"New Jersey, US","[39.5329087466, -74.2034042912]",research,,https://www.inaturalist.org/observations/51789486,39.5329087466,-74.2034042912,,
51789406,Northern Diamondback Terrapin,2020-07-03 09:18:46-04:00,"New Jersey, US","[39.5436982271, -74.2656892691]",research,,https://www.inaturalist.org/observations/51789406,39.5436982271,-74.2656892691,,
51789239,Northern Diamondback Terrapin,2020-07-03 09:16:47-04:00,"New Jersey, US","[39.5307051042, -74.2860142376]",research,,https://www.inaturalist.org/observations/51789239,39.5307051042,-74.2860142376,,
51789055,Northern Diamondback Terrapin,2020-07-03 09:14:57-04:00,"New Jersey, US","[39.4197818341, -74.399962665]",research,,https://www.inaturalist.org/observations/51789055,39.4197818341,-74.399962665,,
51788687,Northern Diamondback Terrapin,2020-07-03 09:11:14-04:00,"New Jersey, US","[39.4192733062, -74.3476490452]",research,,https://www.inaturalist.org/observations/51788687,39.4192733062,-74.3476490452,,
51788561,Northern Diamondback Terrapin,2020-07-03 09:09:42-04:00,"New Jersey, US","[39.4208441428, -74.3127961738]",research,,https://www.inaturalist.org/observations/51788561,39.4208441428,-74.3127961738,,
51788501,Northern Diamondback Terrapin,2020-07-03 09:08:19-04:00,"New Jersey, US","[39.5407867019, -74.3613952335]",research,,https://www.inaturalist.org/observations/51788501,39.5407867019,-74.3613952335,,
51788365,Northern Diamondback Terrapin,2020-07-03 09:06:00-04:00,"New Jersey, US","[39.5678196003, -74.339267935]",research,,https://www.inaturalist.org/observations/51788365,39.5678196003,-74.339267935,,
51786135,Northern Diamondback Terrapin,2020-07-03 07:08:54-04:00,"New Jersey, US","[39.3521204396, -74.4566248717]",research,"Life Stage: Adult, Alive or Dead: Dead",https://www.inaturalist.org/observations/51786135,39.3521204396,-74.4566248717,Adult,Dead
51786069,Northern Diamondback Terrapin,2020-07-03 07:11:15-04:00,"New Jersey, US","[39.2443388015, -74.5144087786]",research,"Life Stage: Adult, Sex: Female, Alive or Dead: Dead",https://www.inaturalist.org/observations/51786069,39.2443388015,-74.5144087786,Adult,Dead
51744505,Northern Diamondback Terrapin,2020-07-02 11:27:52-04:00,"New Jersey, US","[39.4355860892, -74.5480380355]",research,,https://www.inaturalist.org/observations/51744505,39.4355860892,-74.5480380355,,
51744438,Northern Diamondback Terrapin,2020-07-02 10:45:29-04:00,"New Jersey, US","[39.4994072335, -74.5492736434]",research,,https://www.inaturalist.org/observations/51744438,39.4994072335,-74.5492736434,,
51732940,Northern Diamondback Terrapin,2020-07-02 13:06:56-04:00,"New Jersey, US","[39.5412613947, -74.3826747326]",research,Alive or Dead: Alive,https://www.inaturalist.org/observations/51732940,39.5412613947,-74.3826747326,,Alive
51732868,Northern Diamondback Terrapin,2020-07-02 13:00:28-04:00,"New Jersey, US","[39.5211435719, -74.3979814632]",research,,https://www.inaturalist.org/observations/51732868,39.5211435719,-74.3979814632,,
51732809,Northern Diamondback Terrapin,2020-07-02 12:59:04-04:00,"New Jersey, US","[39.5227042394, -74.298091662]",research,,https://www.inaturalist.org/observations/51732809,39.5227042394,-74.298091662,,
51732765,Northern Diamondback Terrapin,2020-07-02 12:56:06-04:00,"New Jersey, US","[39.5385201325, -74.3607462377]",research,,https://www.inaturalist.org/observations/51732765,39.5385201325,-74.3607462377,,
51732716,Northern Diamondback Terrapin,2020-07-02 12:52:29-04:00,"New Jersey, US","[39.4374131901, -74.2602933777]",research,Alive or Dead: Alive,https://www.inaturalist.org/observations/51732716,39.4374131901,-74.2602933777,,Alive
51732640,Northern Diamondback Terrapin,2020-07-02 12:43:46-04:00,"New Jersey, US","[39.4773566687, -74.263403529]",research,Alive or Dead: Dead,https://www.inaturalist.org/observations/51732640,39.4773566687,-74.263403529,,Dead
51732591,Northern Diamondback Terrapin,2020-07-02 12:38:06-04:00,"New Jersey, US","[39.4613113445, -74.2943003909]",research,Alive or Dead: Alive,https://www.inaturalist.org/observations/51732591,39.4613113445,-74.2943003909,,Alive
51732546,Northern Diamondback Terrapin,2020-07-02 12:36:33-04:00,"New Jersey, US","[39.4234936511, -74.2272689198]",research,Alive or Dead: Dead,https://www.inaturalist.org/observations/51732546,39.4234936511,-74.2272689198,,Dead
51732508,Northern Diamondback Terrapin,2020-07-02 12:35:32-04:00,"New Jersey, US","[39.5722923761, -74.2718664909]",research,Alive or Dead: Alive,https://www.inaturalist.org/observations/51732508,39.5722923761,-74.2718664909,,Alive
51732458,Northern Diamondback Terrapin,2020-07-02 12:33:09-04:00,"New Jersey, US","[39.561318921, -74.385136601]",research,Alive or Dead: Alive,https://www.inaturalist.org/observations/51732458,39.561318921,-74.385136601,,Alive
51732435,Northern Diamondback Terrapin,2020-07-02 12:27:33-04:00,"New Jersey, US","[39.5744261363, -74.2616905406]",research,Alive or Dead: Alive,https://www.inaturalist.org/observations/51732435,39.5744261363,-74.2616905406,,Alive
51732390,Northern Diamondback Terrapin,2020-07-02 12:24:58-04:00,"New Jersey, US","[39.4687935712, -74.2581621548]",research,Alive or Dead: Alive,https://www.inaturalist.org/observations/51732390,39.4687935712,-74.2581621548,,Alive
51732090,Northern Diamondback Terrapin,2020-07-02 12:23:46-04:00,"New Jersey, US","[39.5541717136, -74.3993317432]",research,,https://www.inaturalist.org/observations/51732090,39.5541717136,-74.3993317432,,
51732066,Northern Diamondback Terrapin,2020-07-02 12:21:41-04:00,"New Jersey, US","[39.5741488085, -74.2730397096]",research,,https://www.inaturalist.org/observations/51732066,39.5741488085,-74.2730397096,,
51732020,Northern Diamondback Terrapin,2020-07-02 12:18:29-04:00,"New Jersey, US","[39.5466227136, -74.2507434127]",research,,https://www.inaturalist.org/observations/51732020,39.5466227136,-74.2507434127,,
51731962,Northern Diamondback Terrapin,2020-07-02 12:10:53-04:00,"New Jersey, US","[39.4513104911, -74.2314739486]",research,,https://www.inaturalist.org/observations/51731962,39.4513104911,-74.2314739486,,
51731932,Northern Diamondback Terrapin,2020-07-02 12:05:41-04:00,"New Jersey, US","[39.5161102733, -74.3892970527]",research,,https://www.inaturalist.org/observations/51731932,39.5161102733,-74.3892970527,,
51730371,Northern Diamondback Terrapin,2020-07-02 15:59:26-04:00,"New Jersey, US","[39.4851738876, -74.3567200211]",research,Alive or Dead: Alive,https://www.inaturalist.org/observations/51730371,39.4851738876,-74.3567200211,,Alive
51727049,Northern Diamondback Terrapin,2020-07-02 15:57:38-04:00,"New Jersey, US","[39.4260091638, -74.2057562353]",research,,https://www.inaturalist.org/observations/51727049,39.4260091638,-74.2057562353,,
51725280,Northern Diamondback Terrapin,2020-07-02 14:29:41-04:00,"New Jersey, US","[39.3557680566, -74.5130006856]",research,"Life Stage: Adult, Alive or Dead: Dead",https://www.inaturalist.org/observations/51725280,39.3557680566,-74.5130006856,Adult,Dead
51724445,Northern Diamondback Terrapin,2020-07-02 10:57:49-04:00,"New Jersey, US","[39.5929506112, -74.4949670565]",research,"Life Stage: Adult, Sex: Female, Alive or Dead: Alive",https://www.inaturalist.org/observations/51724445,39.5929506112,-74.4949670565,Adult,Alive
51718218,Northern Diamondback Terrapin,2020-07-02 14:24:00-04:00,"New Jersey, US","[39.349079883, -74.563609555]",research,"Life Stage: Adult, Alive or Dead: Dead",https://www.inaturalist.org/observations/51718218,39.349079883,-74.563609555,Adult,Dead
51717590,Northern Diamondback Terrapin,2020-07-02 14:20:47-04:00,"New Jersey, US","[39.2545117124, -74.4025383796]",research,"Life Stage: Adult, Alive or Dead: Dead",https://www.inaturalist.org/observations/51717590,39.2545117124,-74.4025383796,Adult,Dead
51716950,Northern Diamondback Terrapin,2020-07-02 14:13:56-04:00,"New Jersey, US","[39.2106579498, -74.5535491646]",research,"Life Stage: Adult, Alive or Dead: Dead",https://www.inaturalist.org/observations/51716950,39.2106579498,-74.5535491646,Adult,Dead
51715570,Northern Diamondback Terrapin,2020-07-02 14:01:53-04:00,"New Jersey, US","[39.2564621558, -74.4094919374]",research,"Life Stage: Adult, Alive or Dead: Dead",https://www.inaturalist.org/observations/51715570,39.2564621558,-74.4094919374,Adult,Dead
51712612,Northern Diamondback Terrapin,2020-07-02 11:48:44-04:00,"New Jersey, US","[39.5072661253, -74.3576170758]",research,,https://www.inaturalist.org/observations/51712612,39.5072661253,-74.3576170758,,
51709773,Northern Diamondback Terrapin,2020-07-02 11:42:58-04:00,"New Jersey, US","[39.4190883163, -74.270518053]",research,,https://www.inaturalist.org/observations/51709773,39.4190883163,-74.270518053,,
51708299,Northern Diamondback Terrapin,2020-07-02 12:56:28-04:00,"New Jersey, US","[39.4732429213, -74.2495811707]",research,,https://www.inaturalist.org/observations/51708299,39.4732429213,-74.2495811707,,
51707741,Northern Diamondback Terrapin,2020-07-02 12:50:17-04:00,"New Jersey, US","[39.5860822793, -74.3442469444]",research,,https://www.inaturalist.org/observations/51707741,39.5860822793,-74.3442469444,,
51707053,Northern Diamondback Terrapin,2020-07-02 12:44:27-04:00,"New Jersey, US","[39.5936886139, -74.3747158451]",research,,https://www.inaturalist.org/observations/51707053,39.5936886139,-74.3747158451,,
51706931,Northern Diamondback Terrapin,2020-07-02 12:44:19-04:00,"New Jersey, US","[39.5941349753, -74.2032748255]",research,,https://www.inaturalist.org/observations/51706931,39.5941349753,-74.2032748255,,
51706769,Northern Diamondback Terrapin,2020-07-02 12:42:22-04:00,"New Jersey, US","[39.5271869293, -74.2730499412]",research,,https://www.inaturalist.org/observations/51706769,39.5271869293,-74.2730499412,,
51706577,Northern Diamondback Terrapin,2020-07-02 12:40:42-04:00,"New Jersey, US","[39.4876779972, -74.3561295499]",research,,https://www.inaturalist.org/observations/51706577,39.4876779972,-74.3561295499,,
51705929,Northern Diamondback Terrapin,2020-07-02 12:36:28-04:00,"New Jersey, US","[39.5039498157, -74.2407816608]",research,Alive or Dead: Alive,https://www.inaturalist.org/observations/51705929,39.5039498157,-74.2407816608,,Alive
51705816,Northern Diamondback Terrapin,2020-07-02 12:36:01-04:00,"New Jersey, US","[39.441418326, -74.2985585973]",research,Alive or Dead: Alive,https://www.inaturalist.org/observations/51705816,39.441418326,-74.2985585973,,Alive
51705612,Northern Diamondback Terrapin,2020-07-02 12:33:39-04:00,"New Jersey, US","[39.5080639153, -74.2748067129]",research,Alive or Dead: Alive,https://www.inaturalist.org/observations/51705612,39.5080639153,-74.2748067129,,Alive
51705140,Northern Diamondback Terrapin,2020-07-02 12:29:58-04:00,"New Jersey, US","[39.53474322, -74.309370437]",research,Alive or Dead: Alive,https://www.inaturalist.org/observations/51705140,39.53474322,-74.309370437,,Alive
51705116,Northern Diamondback Terrapin,2020-07-02 12:29:30-04:00,"New Jersey, US","[39.5967162386, -74.343935349]",research,,https://www.inaturalist.org/observations/51705116,39.5967162386,-74.343935349,,
51704987,Northern Diamondback Terrapin,2020-07-02 12:27:57-04:00,"New Jersey, US","[39.4573126152, -74.320769492]",research,,https://www.inaturalist.org/observations/51704987,39.4573126152,-74.320769492,,
51704912,Northern Diamondback Terrapin,2020-07-02 12:27:31-04:00,"New Jersey, US","[39.5326763971, -74.3359686801]",research,Alive or Dead: Alive,https://www.inaturalist.org/observations/51704912,39.5326763971,-74.3359686801,,Alive
51704766,Northern Diamondback Terrapin,2020-07-02 12:25:01-04:00,"New Jersey, US","[39.5491807532, -74.2450122972]",research,,https://www.inaturalist.org/observations/51704766,39.5491807532,-74.2450122972,,
51704728,Northern Diamondback Terrapin,2020-07-02 12:26:46-04:00,"New Jersey, US","[39.4487693729, -74.2843613133]",research,,https://www.inaturalist.org/observations/51704728,39.4487693729,-74.2843613133,,
51704127,Northern Diamondback Terrapin,2020-07-02 12:21:27-04:00,"New Jersey, US","[39.5375682841, -74.284787261]",research,,https://www.inaturalist.org/observations/51704127,39.5375682841,-74.284787261,,
51703736,Northern Diamondback Terrapin,2020-07-02 12:18:25-04:00,"New Jersey, US","[39.5929737335, -74.2584511601]",research,Alive or Dead: Dead,https://www.inaturalist.org/observations/51703736,39.5929737335,-74.2584511601,,Dead
51703512,Northern Diamondback Terrapin,2020-07-02 12:16:06-04:00,"New Jersey, US","[39.4843031815, -74.2951122059]",research,"Life Stage: Adult, Sex: Female, Alive or Dead: Alive",https://www.inaturalist.org/observations/51703512,39.4843031815,-74.2951122059,Adult,Alive
51703426,Northern Diamondback Terrapin,2020-07-02 12:14:21-04:00,"New Jersey, US","[39.5125567959, -74.3389314508]",research,"Life Stage: Adult, Sex: Female, Alive or Dead: Alive",https://www.inaturalist.org/observations/51703426,39.5125567959,-74.3389314508,Adult,Alive
51700721,Northern Diamondback Terrapin,2020-07-02 11:46:42-04:00,"New Jersey, US","[39.7023680961, -74.3796429536]",research,Alive or Dead: Alive,https://www.inaturalist.org/observations/51700721,39.7023680961,-74.3796429536,,Alive
51700704,Northern Diamondback Terrapin,2020-07-02 11:45:16-04:00,"New Jersey, US","[39.7992567875, -74.3399632104]",research,Alive or Dead: Alive,https://www.inaturalist.org/observations/51700704,39.7992567875,-74.3399632104,,Alive
51700426,Northern Diamondback Terrapin,2020-07-02 11:43:32-04:00,"New Jersey, US","[39.7653127131, -74.3460145254]",research,Alive or Dead: Alive,https://www.inaturalist.org/observations/51700426,39.7653127131,-74.3460145254,,Alive
51700198,Northern Diamondback Terrapin,2020-07-02 11:40:43-04:00,"New Jersey, US","[39.525739045, -74.3058349841]",research,,https://www.inaturalist.org/observations/51700198,39.525739045,-74.3058349841,,
51699755,Northern Diamondback Terrapin,2020-07-02 11:37:35-04:00,"New Jersey, US","[39.5262262297, -74.2242170595]",research,,https://www.inaturalist.org/observations/51699755,39.5262262297,-74.2242170595,,
51699568,Northern Diamondback Terrapin,2020-07-02 11:36:15-04:00,"New Jersey, US","[39.5463325079, -74.3198572957]",research,Alive or Dead: Dead,https://www.inaturalist.org/observations/51699568,39.5463325079,-74.3198572957,,Dead
51698473,Northern Diamondback Terrapin,2020-07-02 11:24:25-04:00,"New Jersey, US","[39.7930438859, -74.2077811811]",research,Alive or Dead: Alive,https://www.inaturalist.org/observations/51698473,39.7930438859,-74.2077811811,,Alive
51698367,Northern Diamondback Terrapin,2020-07-02 11:23:41-04:00,"New Jersey, US","[39.6552820543, -74.351114033]",research,Alive or Dead: Alive,https://www.inaturalist.org/observations/51698367,39.6552820543,-74.351114033,,Alive
51698103,Northern Diamondback Terrapin,2020-07-02 11:20:41-04:00,"New Jersey, US","[39.7378426747, -74.2089594209]",research,Alive or Dead: Alive,https://www.inaturalist.org/observations/51698103,39.7378426747,-74.2089594209,,Alive
51698055,Northern Diamondback Terrapin,2020-07-02 11:21:01-04:00,"New Jersey, US","[39.7242460175, -74.2195829911]",research,"Life Stage: Adult, Sex: Female, Alive or Dead: Alive",https://www.inaturalist.org/observations/51698055,39.7242460175,-74.2195829911,Adult,Alive
51697978,Northern Diamondback Terrapin,2020-07-02 11:19:34-04:00,"New Jersey, US","[39.6602846761, -74.3111082844]",research,Alive or Dead: Alive,https://www.inaturalist.org/observations/51697978,39.6602846761,-74.3111082844,,Alive
51697484,Northern Diamondback Terrapin,2020-07-02 11:16:47-04:00,"New Jersey, US","[39.6366098508, -74.3497974447]",research,"Life Stage: Adult, Sex: Female, Alive or Dead: Alive",https://www.inaturalist.org/observations/51697484,39.6366098508,-74.3497974447,Adult,Alive
51697321,Northern Diamondback Terrapin,2020-07-02 11:14:50-04:00,"New Jersey, US","[39.7106338579, -74.3280555623]",research,"Life Stage: Adult, Sex: Female, Alive or Dead: Alive",https://www.inaturalist.org/observations/51697321,39.7106338579,-74.3280555623,Adult,Alive
51693730,Northern Diamondback Terrapin,2020-07-02 10:39:12-04:00,"New Jersey, US","[39.5211938102, -74.345207729]",research,,https://www.inaturalist.org/observations/51693730,39.5211938102,-74.345207729,,
51693642,Northern Diamondback Terrapin,2020-07-02 10:38:19-04:00,"New Jersey, US","[39.5000359184, -74.3324341865]",research,,https://www.inaturalist.org/observations/51693642,39.5000359184,-74.3324341865,,
51693466,Northern Diamondback Terrapin,2020-07-02 10:36:32-04:00,"New Jersey, US","[39.4663846528, -74.3402592812]",research,,https://www.inaturalist.org/observations/51693466,39.4663846528,-74.3402592812,,
51693046,Northern Diamondback Terrapin,2020-07-02 10:32:31-04:00,"New Jersey, US","[39.5826230746, -74.3345990863]",research,,https://www.inaturalist.org/observations/51693046,39.5826230746,-74.3345990863,,
51692843,Northern Diamondback Terrapin,2020-07-02 10:31:20-04:00,"New Jersey, US","[39.4820063683, -74.3717388339]",research,,https://www.inaturalist.org/observations/51692843,39.4820063683,-74.3717388339,,
51692612,Northern Diamondback Terrapin,2020-07-02 10:29:26-04:00,"New Jersey, US","[39.5829921042, -74.3556189191]",research,,https://www.inaturalist.org/observations/51692612,39.5829921042,-74.3556189191,,
51692430,Northern Diamondback Terrapin,2020-07-02 10:27:17-04:00,"New Jersey, US","[39.5589787498, -74.3925236717]",research,"Life Stage: Adult, Alive or Dead: Alive",https://www.inaturalist.org/observations/51692430,39.5589787498,-74.3925236717,Adult,Alive
51692352,Northern Diamondback Terrapin,2020-07-02 10:25:57-04:00,"New Jersey, US","[39.4275899595, -74.3608656648]",research,,https://www.inaturalist.org/observations/51692352,39.4275899595,-74.3608656648,,
51692228,Northern Diamondback Terrapin,2020-07-02 10:24:14-04:00,"New Jersey, US","[39.5047078637, -74.2356378839]",research,,https://www.inaturalist.org/observations/51692228,39.5047078637,-74.2356378839,,
51691977,Northern Diamondback Terrapin,2020-07-02 10:21:20-04:00,"New Jersey, US","[39.4698917255, -74.293389955]",research,,https://www.inaturalist.org/observations/51691977,39.4698917255,-74.293389955,,
51691712,Northern Diamondback Terrapin,2020-07-02 10:18:28-04:00,"New Jersey, US","[39.4649571307, -74.2359994045]",research,Alive or Dead: Alive,https://www.inaturalist.org/observations/51691712,39.4649571307,-74.2359994045,,Alive
51691599,Northern Diamondback Terrapin,2020-07-02 10:16:58-04:00,"New Jersey, US","[39.5013036849, -74.2330498938]",research,,https://www.inaturalist.org/observations/51691599,39.5013036849,-74.2330498938,,
51691481,Northern Diamondback Terrapin,2020-07-02 10:15:27-04:00,"New Jersey, US","[39.4982451034, -74.3920371031]",research,,https://www.inaturalist.org/observations/51691481,39.4982451034,-74.3920371031,,
51691338,Northern Diamondback Terrapin,2020-07-02 10:13:44-04:00,"New Jersey, US","[39.4505815416, -74.2888582845]",research,,https://www.inaturalist.org/observations/51691338,39.4505815416,-74.2888582845,,
51691149,Northern Diamondback Terrapin,2020-07-02 10:12:00-04:00,"New Jersey, US","[39.474138943, -74.2833276884]",research,,https://www.inaturalist.org/observations/51691149,39.474138943,-74.2833276884,,
51690818,Northern Diamondback Terrapin,2020-07-02 10:07:48-04:00,"New Jersey, US","[39.4809254774, -74.3175736408]",research,,https://www.inaturalist.org/observations/51690818,39.4809254774,-74.3175736408,,
51690665,Northern Diamondback Terrapin,2020-07-02 10:06:43-04:00,"New Jersey, US","[39.4786938535, -74.306330109]",research,,https://www.inaturalist.org/observations/51690665,39.4786938535,-74.306330109,,
51690530,Northern Diamondback Terrapin,2020-07-02 10:04:20-04:00,"New Jersey, US","[39.4945101993, -74.3552518009]",research,,https://www.inaturalist.org/observations/51690530,39.4945101993,-74.3552518009,,
51690168,Northern Diamondback Terrapin,2020-07-02 10:00:04-04:00,"New Jersey, US","[39.5647812997, -74.2152663094]",research,,https://www.inaturalist.org/observations/51690168,39.5647812997,-74.2152663094,,
51689834,Northern Diamondback Terrapin,2020-07-02 09:56:42-04:00,"New Jersey, US","[39.4492175259, -74.343727049]",research,,https://www.inaturalist.org/observations/51689834,39.4492175259,-74.343727049,,
51689653,Northern Diamondback Terrapin,2020-07-02 09:54:55-04:00,"New Jersey, US","[39.5306697901, -74.306762263]",research,,https://www.inaturalist.org/observations/51689653,39.5306697901,-74.306762263,,
51689520,Northern Diamondback Terrapin,2020-07-02 09:53:41-04:00,"New Jersey, US","[39.4617523129, -74.3092674012]",research,,https://www.inaturalist.org/observations/51689520,39.4617523129,-74.3092674012,,
51689354,Northern Diamondback Terrapin,2020-07-02 09:51:40-04:00,"New Jersey, US","[39.5088184296, -74.2810369634]",research,,https://www.inaturalist.org/observations/51689354,39.5088184296,-74.2810369634,,
51689238,Northern Diamondback Terrapin,2020-07-02 09:50:19-04:00,"New Jersey, US","[39.5900811847, -74.2799168476]",research,,https://www.inaturalist.org/observations/51689238,39.5900811847,-74.2799168476,,
51689203,Northern Diamondback Terrapin,2020-07-02 09:46:33-04:00,"New Jersey, US","[39.1539361239, -74.7891937447]",research,,https://www.inaturalist.org/observations/51689203,39.1539361239,-74.7891937447,,
51689069,Northern Diamondback Terrapin,2020-07-02 09:47:58-04:00,"New Jersey, US","[39.5946046551, -74.3093194978]",research,,https://www.inaturalist.org/observations/51689069,39.5946046551,-74.3093194978,,
51688832,Northern Diamondback Terrapin,2020-07-02 09:45:33-04:00,"New Jersey, US","[39.4374145245, -74.3962309027]",research,,https://www.inaturalist.org/observations/51688832,39.4374145245,-74.3962309027,,
51688668,Northern Diamondback Terrapin,2020-07-02 09:43:15-04:00,"New Jersey, US","[39.5542458142, -74.3693764781]",research,,https://www.inaturalist.org/observations/51688668,39.5542458142,-74.3693764781,,
51688459,Northern Diamondback Terrapin,2020-07-02 09:40:47-04:00,"New Jersey, US","[39.4115948341, -74.2549211168]",research,,https://www.inaturalist.org/observations/51688459,39.4115948341,-74.2549211168,,
51688340,Northern Diamondback Terrapin,2020-07-02 09:39:23-04:00,"New Jersey, US","[39.4925883498, -74.2691200331]",research,,https://www.inaturalist.org/observations/51688340,39.4925883498,-74.2691200331,,
51688101,Northern Diamondback Terrapin,2020-07-02 09:37:12-04:00,"New Jersey, US","[39.4170374676, -74.3455275108]",research,,https://www.inaturalist.org/observations/51688101,39.4170374676,-74.3455275108,,
51687991,Northern Diamondback Terrapin,2020-07-02 09:36:07-04:00,"New Jersey, US","[39.4699735115, -74.259275416]",research,,https://www.inaturalist.org/observations/51687991,39.4699735115,-74.259275416,,
51687913,Northern Diamondback Terrapin,2020-07-02 09:34:38-04:00,"New Jersey, US","[39.593971984, -74.289647305]",research,,https://www.inaturalist.org/observations/51687913,39.593971984,-74.289647305,,
51687632,Northern Diamondback Terrapin,2020-07-02 09:31:07-04:00,"New Jersey, US","[39.4277438698, -74.2498832793]",research,,https://www.inaturalist.org/observations/51687632,39.4277438698,-74.2498832793,,
51687445,Northern Diamondback Terrapin,2020-07-02 09:29:43-04:00,"New Jersey, US","[39.4754095633, -74.2423960321]",research,,https://www.inaturalist.org/observations/51687445,39.4754095633,-74.2423960321,,
51687291,Northern Diamondback Terrapin,2020-07-02 09:28:32-04:00,"New Jersey, US","[39.4804900336, -74.3124548133]",research,,https://www.inaturalist.org/observations/51687291,39.4804900336,-74.3124548133,,
51687156,Northern Diamondback Terrapin,2020-07-02 09:27:08-04:00,"New Jersey, US","[39.5949422422, -74.3417705209]",research,,https://www.inaturalist.org/observations/51687156,39.5949422422,-74.3417705209,,
51686732,Northern Diamondback Terrapin,2020-07-02 09:22:05-04:00,"New Jersey, US","[39.5397511501, -74.3114194578]",research,,https://www.inaturalist.org/observations/51686732,39.5397511501,-74.3114194578,,
51686259,Northern Diamondback Terrapin,2020-07-02 09:15:48-04:00,"New Jersey, US","[39.4727499583, -74.2539835978]",research,,https://www.inaturalist.org/observations/51686259,39.4727499583,-74.2539835978,,
51685932,Northern Diamondback Terrapin,2020-07-02 09:11:55-04:00,"New Jersey, US","[39.5362551625, -74.3796824881]",research,,https://www.inaturalist.org/observations/51685932,39.5362551625,-74.3796824881,,
51685830,Northern Diamondback Terrapin,2020-07-02 09:08:02-04:00,"New Jersey, US","[39.467459902, -74.3185374225]",research,,https://www.inaturalist.org/observations/51685830,39.467459902,-74.3185374225,,
51681888,Northern Diamondback Terrapin,2020-06-26 14:33:38-04:00,"New Jersey, US","[39.5166120337, -74.3164390323]",research,,https://www.inaturalist.org/observations/51681888,39.5166120337,-74.3164390323,,
51681830,Northern Diamondback Terrapin,2020-06-29 20:38:57-04:00,"New Jersey, US","[39.4198567085, -74.397342293]",research,Alive or Dead: Dead,https://www.inaturalist.org/observations/51681830,39.4198567085,-74.397342293,,Dead
51681770,Northern Diamondback Terrapin,2020-06-22 10:57:42-04:00,"New Jersey, US","[39.5080619964, -74.3587656653]",research,,https://www.inaturalist.org/observations/51681770,39.5080619964,-74.3587656653,,
51681737,Northern Diamondback Terrapin,2020-06-22 11:01:24-04:00,"New Jersey, US","[39.4139230653, -74.2977879701]",research,Alive or Dead: Dead,https://www.inaturalist.org/observations/51681737,39.4139230653,-74.2977879701,,Dead
51681712,Northern Diamondback Terrapin,2020-06-22 10:59:07-04:00,"New Jersey, US","[39.5150584417, -74.2586024892]",research,,https://www.inaturalist.org/observations/51681712,39.5150584417,-74.2586024892,,
51681687,Northern Diamondback Terrapin,2020-06-22 10:56:34-04:00,"New Jersey, US","[39.5251745384, -74.3321961076]",research,,https://www.inaturalist.org/observations/51681687,39.5251745384,-74.3321961076,,
51681671,Northern Diamondback Terrapin,2020-06-22 10:53:36-04:00,"New Jersey, US","[39.457215782, -74.2879284091]",research,,https://www.inaturalist.org/observations/51681671,39.457215782,-74.2879284091,,
51681641,Northern Diamondback Terrapin,2020-06-22 10:49:09-04:00,"New Jersey, US","[39.5915255529, -74.3992124617]",research,,https://www.inaturalist.org/observations/51681641,39.5915255529,-74.3992124617,,
51681619,Northern Diamondback Terrapin,2020-06-22 10:50:35-04:00,"New Jersey, US","[39.4441103837, -74.3395644439]",research,Alive or Dead: Dead,https://www.inaturalist.org/observations/51681619,39.4441103837,-74.3395644439,,Dead
51681596,Northern Diamondback Terrapin,2020-06-16 12:42:51-04:00,"New Jersey, US","[39.4353661672, -74.3122819127]",research,,https://www.inaturalist.org/observations/51681596,39.4353661672,-74.3122819127,,
51624166,Northern Diamondback Terrapin,2020-07-01 10:00:00-04:00,"New Jersey, US","[39.3844345826, -74.5751247972]",research,,https://www.inaturalist.org/observations/51624166,39.3844345826,-74.5751247972,,
51623562,Northern Diamondback Terrapin,2020-07-01 09:00:00-04:00,"New Jersey, US","[39.2377877461, -74.5318709616]",research,,https://www.inaturalist.org/observations/51623562,39.2377877461,-74.5318709616,,
51609031,Northern Diamondback Terrapin,2020-07-01 14:38:12-04:00,"New Jersey, US","[39.4958685483, -74.3978767619]",research,,https://www.inaturalist.org/observations/51609031,39.4958685483,-74.3978767619,,
51608896,Northern Diamondback Terrapin,2020-07-01 14:36:49-04:00,"New Jersey, US","[39.4809511198, -74.3038177874]",research,"Life Stage: Adult, Sex: Female, Alive or Dead: Alive",https://www.inaturalist.org/observations/51608896,39.4809511198,-74.3038177874,Adult,Alive
